"VattenID","Vattenkategori","VariabelID","Trendens signifikans","p-värde","Medianförändring per år","Andel regionala data"
"SE690617-134197","Station","Kisel",0,0.7629,1.389,0
"SE690617-134197","Station","Siktdjup",0,0.6658,0.004356,0
"SE690617-134197","Station","Sulfat",-1,0,-0.01274,0
"SE690617-134197","Station","Totalt organiskt kol",0,0.2272,-0.0125,0
"SE690617-134197","Station","Totalkväve",0,0.1237,-1.277,0
"SE690617-134197","Station","Totalfosfor",-1,0.0099,-0.08902,0
"SE665218-134998","Station","Brunhet",0,0.1611,-0.003406,1
"SE665218-134998","Station","Alkalinitet",0,0.0577,-6.742e-4,1
"SE665218-134998","Station","Konduktivitet",-1,0,-0.06,1
"SE665218-134998","Station","Lägsta Syrehalt",0,0.1635,0.03763,1
"SE665218-134998","Station","Oorganiskt kväve",0,0.1349,1.769,1
"SE665218-134998","Station","pH",0,0.5013,-0.002504,1
"SE665218-134998","Station","Lättillgänglig fosfor",-1,0.0086,-0.1583,1
"SE665218-134998","Station","Siktdjup",0,0.862,5.208e-4,1
"SE665218-134998","Station","Totalt organiskt kol",0,0.7468,-0.003125,1
"SE665218-134998","Station","Totalkväve",0,0.8091,-0.625,1
"SE665218-134998","Station","Totalfosfor",0,0.5925,-0.02451,1
"SE664752-135108","Station","Brunhet",-1,0.0155,-0.004143,1
"SE664752-135108","Station","Alkalinitet",0,0.1089,-0.00125,1
"SE664752-135108","Station","Konduktivitet",-1,0.0188,-0.0625,1
"SE664752-135108","Station","Lägsta Syrehalt",1,0.0063,0.2167,1
"SE664752-135108","Station","Oorganiskt kväve",0,0.7205,0.9375,1
"SE664752-135108","Station","pH",0,1,-0,1
"SE664752-135108","Station","Lättillgänglig fosfor",-1,0.0066,-0.1667,1
"SE664752-135108","Station","Siktdjup",0,0.3904,0.008333,1
"SE664752-135108","Station","Totalt organiskt kol",-1,0.0063,-0.3,1
"SE664752-135108","Station","Totalkväve",0,0.31,-3.833,1
"SE664752-135108","Station","Totalfosfor",0,0.1172,-0.1964,1
"SE667095-134495","Station","Alkalinitet",0,0.0953,-0.001,1
"SE667095-134495","Station","Konduktivitet",-1,0.0011,-0.06818,1
"SE667095-134495","Station","Lägsta Syrehalt",0,0.181,0.06,1
"SE667095-134495","Station","pH",0,0.9193,-0,1
"SE667095-134495","Station","Siktdjup",0,0.8423,-0.005556,1
"SE667095-134495","Station","Totalt organiskt kol",0,0.1236,-0.13,1
"SE667095-134495","Station","Totalkväve",0,0.5845,-0.8,1
"SE667095-134495","Station","Totalfosfor",-1,0.0394,-0.25,1
"SE667245-146795","Station","Brunhet",1,0.0252,0.00255,1
"SE667245-146795","Station","Alkalinitet",1,5e-4,0.001647,1
"SE667245-146795","Station","Kadmium i vatten",-1,0.0095,-0.001083,1
"SE667245-146795","Station","Lägsta Syrehalt",0,0.1675,0.01923,1
"SE667245-146795","Station","Oorganiskt kväve",1,0.0247,3.389,1
"SE667245-146795","Station","Bly i vatten",0,0.6519,0.004286,1
"SE667245-146795","Station","pH",1,4e-4,0.01068,1
"SE667245-146795","Station","Lättillgänglig fosfor",0,0.3933,-0.03333,1
"SE667245-146795","Station","Kisel",1,0.001,66.2,1
"SE667245-146795","Station","Siktdjup",-1,0.0072,-0.02936,1
"SE667245-146795","Station","Totalt organiskt kol",1,1e-4,0.1345,1
"SE667245-146795","Station","Totalfosfor",0,0.6931,-0.03452,1
"SE656315-157795","Station","Alkalinitet",0,0.3434,-8.571e-4,1
"SE656315-157795","Station","Oorganiskt kväve",-1,0.0046,-5.833,1
"SE656315-157795","Station","pH",1,0.0019,0.02155,1
"SE656315-157795","Station","Lättillgänglig fosfor",-1,1e-4,-1.306,1
"SE656315-157795","Station","Kisel",-1,0.0117,-70.77,1
"SE656315-157795","Station","Siktdjup",0,0.5683,0.02,1
"SE656315-157795","Station","Totalt organiskt kol",0,0.6726,0.02,1
"SE656315-157795","Station","Totalkväve",0,0.271,-2.6,1
"SE656315-157795","Station","Totalfosfor",-1,4e-4,-1.4,1
"SE663532-148571","Station","Brunhet",1,0,0.003155,0
"SE663532-148571","Station","Alkalinitet",1,0,4.242e-4,0
"SE663532-148571","Station","Kadmium i vatten",-1,3e-4,-0.002028,0
"SE663532-148571","Station","Konduktivitet",-1,0,-0.04382,0
"SE663532-148571","Station","Lägsta Syrehalt",0,0.3139,-0.09154,0
"SE663532-148571","Station","Nickel i vatten",0,0.5879,-8.333e-4,0
"SE663532-148571","Station","Oorganiskt kväve",-1,0,-3.977,0
"SE663532-148571","Station","Bly i vatten",0,0.4547,-0.003298,0
"SE663532-148571","Station","pH",1,0,0.01808,0
"SE663532-148571","Station","Lättillgänglig fosfor",0,0.2449,-0.01914,0
"SE663532-148571","Station","Kisel",1,0.0252,8.78,0
"SE663532-148571","Station","Siktdjup",-1,1e-4,-0.05074,0
"SE663532-148571","Station","Sulfat",-1,0,-0.06725,0
"SE663532-148571","Station","Totalt organiskt kol",1,0,0.1405,0
"SE663532-148571","Station","Totalkväve",-1,0.0309,-1.553,0
"SE663532-148571","Station","Totalfosfor",0,0.5945,-0.01449,0
"SE663532-148571","Station","Temperatur - vår",0,0.6906,0.02222,0
"SE742829-183168","Station","Brunhet",1,0.0133,4.545e-4,0
"SE742829-183168","Station","Alkalinitet",0,0.1048,-4.301e-4,0
"SE742829-183168","Station","Konduktivitet",-1,0,-0.0187,0
"SE742829-183168","Station","Oorganiskt kväve",0,0.5295,0.1111,0
"SE742829-183168","Station","pH",0,0.3654,0.001762,0
"SE742829-183168","Station","Lättillgänglig fosfor",0,0.8897,-0,0
"SE742829-183168","Station","Kisel",1,0,47.14,0
"SE742829-183168","Station","Siktdjup",-1,0,-0.06429,0
"SE742829-183168","Station","Sulfat",-1,0,-0.01124,0
"SE742829-183168","Station","Totalt organiskt kol",0,0.7872,-0.001754,0
"SE742829-183168","Station","Totalkväve",1,0.0347,1.675,0
"SE742829-183168","Station","Totalfosfor",1,1e-4,0.1717,0
"SE659072-159203","Station","Brunhet",0,0.0868,-0.001984,0
"SE659072-159203","Station","Alkalinitet",0,0.1611,0.004875,0
"SE659072-159203","Station","Lägsta Syrehalt",0,0.1379,-0.212,0
"SE659072-159203","Station","Oorganiskt kväve",0,0.7555,0.5703,0
"SE659072-159203","Station","pH",0,0.3502,0.007359,0
"SE659072-159203","Station","Lättillgänglig fosfor",0,0.7555,0.1256,0
"SE659072-159203","Station","Kisel",0,0.4335,11.18,0
"SE659072-159203","Station","Siktdjup",0,0.4822,0.02396,0
"SE659072-159203","Station","Totalt organiskt kol",-1,0.043,-0.1198,0
"SE659072-159203","Station","Totalkväve",0,1,0.7083,0
"SE659072-159203","Station","Totalfosfor",0,0.7555,0.09444,0
"SE653370-130195","Station","Alkalinitet",0,0.055,5e-4,1
"SE653370-130195","Station","Konduktivitet",-1,0,-0.05833,1
"SE653370-130195","Station","Lägsta Syrehalt",0,0.4803,0.008333,1
"SE653370-130195","Station","pH",1,0.0106,0.01012,1
"SE653370-130195","Station","Siktdjup",-1,0.0254,-0.06,1
"SE653370-130195","Station","Totalt organiskt kol",0,0.3616,0.025,1
"SE653370-130195","Station","Totalkväve",-1,0.0067,-4.598,1
"SE653370-130195","Station","Totalfosfor",1,0.0141,0.165,1
"SE639950-127740","Station","Lägsta Syrehalt",0,0.6534,0.0325,1
"SE639950-127740","Station","Siktdjup",0,0.0524,-0.06569,1
"SE639950-127740","Station","Totalfosfor",0,0.5745,-0.06471,1
"NW674570-141911","Station","Brunhet",0,0.6207,-2.793e-4,0
"NW674570-141911","Station","Alkalinitet",-1,0,-0.004865,0
"NW674570-141911","Station","Kadmium i vatten",0,0.0667,4.035e-4,0
"NW674570-141911","Station","Konduktivitet",-1,0,-0.06681,0
"NW674570-141911","Station","Lägsta Syrehalt",0,0.5845,0.02286,0
"NW674570-141911","Station","Oorganiskt kväve",-1,0.003,-2.365,0
"NW674570-141911","Station","Bly i vatten",0,0.1272,0.00295,0
"NW674570-141911","Station","pH",-1,0,-0.03566,0
"NW674570-141911","Station","Lättillgänglig fosfor",0,0.8777,-0,0
"NW674570-141911","Station","Kisel",-1,0.0022,-35.14,0
"NW674570-141911","Station","Siktdjup",0,0.1507,-0.05333,0
"NW674570-141911","Station","Totalt organiskt kol",0,0.1133,-0.02626,0
"NW674570-141911","Station","Totalkväve",0,0.3731,-1.534,0
"NW674570-141911","Station","Totalfosfor",0,0.4285,-0.01424,0
"NW674570-141911","Station","Temperatur - vår",0,0.4884,-0.1571,0
"SE641900-144150","Station","Brunhet",-1,0.0252,-0.004312,1
"SE641900-144150","Station","Alkalinitet",1,0.0048,0.01657,1
"SE641900-144150","Station","Lägsta Syrehalt",0,0.4941,-0.05,1
"SE641900-144150","Station","Oorganiskt kväve",-1,8e-4,-7.667,1
"SE641900-144150","Station","pH",1,0.0068,0.04602,1
"SE641900-144150","Station","Lättillgänglig fosfor",0,0.2065,-0.1528,1
"SE641900-144150","Station","Siktdjup",1,0.0223,0.04,1
"SE641900-144150","Station","Totalt organiskt kol",0,0.2229,-0.1181,1
"SE641900-144150","Station","Totalkväve",-1,0.0049,-25.12,1
"SE641900-144150","Station","Totalfosfor",-1,0.0041,-1.26,1
"SE629570-135470","Station","Brunhet",0,0.1679,0.00255,0
"SE629570-135470","Station","Alkalinitet",0,0.3146,-1.667e-4,0
"SE629570-135470","Station","Konduktivitet",-1,0,-0.0555,0
"SE629570-135470","Station","Oorganiskt kväve",-1,6e-4,-3.201,0
"SE629570-135470","Station","pH",1,0,0.01183,0
"SE629570-135470","Station","Lättillgänglig fosfor",-1,0.0012,-0.125,0
"SE629570-135470","Station","Kisel",0,0.1432,-6.304,0
"SE629570-135470","Station","Siktdjup",0,0.5465,0.001419,0
"SE629570-135470","Station","Sulfat",-1,0,-0.03985,0
"SE629570-135470","Station","Totalt organiskt kol",0,0.4432,0.04524,0
"SE629570-135470","Station","Totalkväve",0,0.1697,-3.623,0
"SE629570-135470","Station","Totalfosfor",-1,0.0252,-0.1947,0
"SE629570-135470","Station","Temperatur - vår",0,0.2599,-0.1,0
"SE638565-138630","Station","Brunhet",0,0.088,-0.008167,1
"SE638565-138630","Station","Alkalinitet",0,0.3123,0.001496,1
"SE638565-138630","Station","Konduktivitet",0,0.6035,-0.01528,1
"SE638565-138630","Station","Lägsta Syrehalt",0,0.2129,-0.01477,1
"SE638565-138630","Station","Oorganiskt kväve",-1,4e-4,-6.2,1
"SE638565-138630","Station","pH",1,0,0.02114,1
"SE638565-138630","Station","Siktdjup",1,0.0106,0.09583,1
"SE638565-138630","Station","Totalt organiskt kol",0,0.6966,-0.01181,1
"SE638565-138630","Station","Totalkväve",0,0.1507,-4.545,1
"SE638565-138630","Station","Totalfosfor",0,0.13,-0.08,1
"SE623720-141480","Station","Alkalinitet",1,0,0.003396,1
"SE623720-141480","Station","Konduktivitet",-1,2e-4,-0.07332,1
"SE623720-141480","Station","Lägsta Syrehalt",-1,0.0376,-0.03923,1
"SE623720-141480","Station","pH",1,0,0.02912,1
"SE623720-141480","Station","Siktdjup",0,0.5631,0.005278,1
"SE623720-141480","Station","Totalkväve",0,1,0,1
"SE623720-141480","Station","Totalfosfor",0,0.7663,-0.007039,1
"SE708619-162132","Station","Brunhet",1,0.0202,7.271e-4,0
"SE708619-162132","Station","Alkalinitet",1,5e-4,5.799e-4,0
"SE708619-162132","Station","Kadmium i vatten",-1,4e-4,-3.75e-4,0
"SE708619-162132","Station","Konduktivitet",-1,0.0072,-0.006134,0
"SE708619-162132","Station","Lägsta Syrehalt",-1,1e-4,-0.167,0
"SE708619-162132","Station","Nickel i vatten",0,0.0677,-0.01,0
"SE708619-162132","Station","Oorganiskt kväve",-1,0.0024,-0.4333,0
"SE708619-162132","Station","Bly i vatten",-1,0.0019,-0.01071,0
"SE708619-162132","Station","pH",1,0.0397,0.003395,0
"SE708619-162132","Station","Lättillgänglig fosfor",-1,0.0208,-0.0527,0
"SE708619-162132","Station","Kisel",1,0.0043,17.92,0
"SE708619-162132","Station","Siktdjup",0,0.0828,-0.01037,0
"SE708619-162132","Station","Sulfat",-1,0,-0.01346,0
"SE708619-162132","Station","Totalt organiskt kol",1,0.0309,0.03312,0
"SE708619-162132","Station","Totalkväve",-1,0.0206,-1.606,0
"SE708619-162132","Station","Totalfosfor",-1,1e-4,-0.119,0
"SE708619-162132","Station","Temperatur - vår",0,0.5952,0.02967,0
"SE624660-133280","Station","Alkalinitet",0,0.2725,4.773e-4,1
"SE624660-133280","Station","Konduktivitet",-1,0,-0.075,1
"SE624660-133280","Station","Lägsta Syrehalt",0,0.3202,-0.05,1
"SE624660-133280","Station","pH",0,0.5142,0.001139,1
"SE624660-133280","Station","Lättillgänglig fosfor",-1,0.0496,-0.05051,1
"SE624660-133280","Station","Siktdjup",-1,0.0121,-0.02308,1
"SE624660-133280","Station","Totalkväve",-1,0.0067,-7.685,1
"SE624660-133280","Station","Totalfosfor",0,0.1421,-0.125,1
"NW652888-125811","Station","Brunhet",1,0.0013,0.002774,0
"NW652888-125811","Station","Alkalinitet",-1,0.0055,-2.405e-4,0
"NW652888-125811","Station","Kadmium i vatten",0,0.4567,-2.162e-4,0
"NW652888-125811","Station","Konduktivitet",-1,0.0018,-0.04608,0
"NW652888-125811","Station","Lägsta Syrehalt",0,0.2124,-0.002,0
"NW652888-125811","Station","Nickel i vatten",0,0.4454,-0.003438,0
"NW652888-125811","Station","Oorganiskt kväve",-1,3e-4,-1.356,0
"NW652888-125811","Station","Bly i vatten",0,0.7098,-0.001052,0
"NW652888-125811","Station","pH",0,0.1158,0.004135,0
"NW652888-125811","Station","Lättillgänglig fosfor",-1,0,-0.08854,0
"NW652888-125811","Station","Kisel",0,0.2763,5.093,0
"NW652888-125811","Station","Siktdjup",0,0.2052,-0.01169,0
"NW652888-125811","Station","Sulfat",-1,0,-0.05967,0
"NW652888-125811","Station","Totalt organiskt kol",1,3e-4,0.1216,0
"NW652888-125811","Station","Totalkväve",0,0.61,-0.5455,0
"NW652888-125811","Station","Totalfosfor",-1,2e-4,-0.1094,0
"NW652888-125811","Station","Temperatur - vår",0,0.1678,0.09333,0
"SE648790-149035","Station","Brunhet",0,0.8741,-1.389e-4,1
"SE648790-149035","Station","Alkalinitet",1,0,0.004516,1
"SE648790-149035","Station","Lägsta Syrehalt",0,0.3277,-0.01667,1
"SE648790-149035","Station","Oorganiskt kväve",0,0.1595,-3.822,1
"SE648790-149035","Station","pH",1,0,0.01083,1
"SE648790-149035","Station","Lättillgänglig fosfor",-1,8e-4,-0.1786,1
"SE648790-149035","Station","Siktdjup",1,0,0.025,1
"SE648790-149035","Station","Totalt organiskt kol",0,0.9349,9.375e-4,1
"SE648790-149035","Station","Totalkväve",-1,5e-4,-6.486,1
"SE648790-149035","Station","Totalfosfor",-1,0,-0.4444,1
"SE648168-148920","Station","Brunhet",0,0.2559,-5.577e-4,1
"SE648168-148920","Station","Alkalinitet",1,0.0058,0.003204,1
"SE648168-148920","Station","Lägsta Syrehalt",0,0.9126,-0.03,1
"SE648168-148920","Station","Oorganiskt kväve",-1,0.0012,-11.19,1
"SE648168-148920","Station","pH",1,1e-4,0.01379,1
"SE648168-148920","Station","Lättillgänglig fosfor",-1,7e-4,-0.2569,1
"SE648168-148920","Station","Siktdjup",1,0.0086,0.02177,1
"SE648168-148920","Station","Totalt organiskt kol",0,0.6257,-0.01375,1
"SE648168-148920","Station","Totalkväve",0,0.9481,-0.1316,1
"SE648168-148920","Station","Totalfosfor",-1,0,-0.875,1
"SE652177-159038","Station","Brunhet",0,0.128,0.002064,0
"SE652177-159038","Station","Alkalinitet",0,0.4785,9.246e-4,0
"SE652177-159038","Station","Konduktivitet",0,0.1753,-0.1,0
"SE652177-159038","Station","Oorganiskt kväve",0,0.1334,2.45,0
"SE652177-159038","Station","pH",0,0.0799,-0.007531,0
"SE652177-159038","Station","Lättillgänglig fosfor",0,0.8348,-0.05357,0
"SE652177-159038","Station","Kisel",1,0.0027,61.5,0
"SE652177-159038","Station","Siktdjup",0,0.0662,-0.0131,0
"SE652177-159038","Station","Sulfat",-1,0,-0.2563,0
"SE652177-159038","Station","Totalt organiskt kol",1,0.039,0.08846,0
"SE652177-159038","Station","Totalkväve",0,0.2825,-2.538,0
"SE652177-159038","Station","Totalfosfor",0,0.5454,0.1596,0
"SE671867-149266","Station","Brunhet",1,0.0123,0.001,1
"SE671867-149266","Station","Alkalinitet",1,1e-4,0.001969,1
"SE671867-149266","Station","Kadmium i vatten",-1,1e-4,-0.008375,1
"SE671867-149266","Station","Konduktivitet",-1,0.0022,-0.09529,1
"SE671867-149266","Station","Lägsta Syrehalt",0,0.6098,-0.01938,1
"SE671867-149266","Station","Oorganiskt kväve",0,0.5406,-1.042,1
"SE671867-149266","Station","Bly i vatten",1,0.0041,0.01586,1
"SE671867-149266","Station","pH",1,0,0.01311,1
"SE671867-149266","Station","Lättillgänglig fosfor",-1,0.0201,-0.04762,1
"SE671867-149266","Station","Siktdjup",1,0.0181,0.0119,1
"SE671867-149266","Station","Totalt organiskt kol",1,2e-4,0.108,1
"SE671867-149266","Station","Totalkväve",0,0.7344,1,1
"SE671867-149266","Station","Totalfosfor",0,0.1795,0.07143,1
"SE653030-157700","Station","Alkalinitet",0,0.1268,0.004,1
"SE653030-157700","Station","Konduktivitet",-1,0.032,-0.1633,1
"SE653030-157700","Station","Lägsta Syrehalt",0,0.6614,-0.05,1
"SE653030-157700","Station","Oorganiskt kväve",-1,0.026,-18.09,1
"SE653030-157700","Station","pH",1,0.0142,0.05187,1
"SE653030-157700","Station","Lättillgänglig fosfor",0,0.9343,-0.1172,1
"SE653030-157700","Station","Siktdjup",0,0.7816,0,1
"SE653030-157700","Station","Totalt organiskt kol",1,0.0038,0.5,1
"SE653030-157700","Station","Totalkväve",0,0.7722,8.167,1
"SE653030-157700","Station","Totalfosfor",0,0.0519,3.333,1
"SE634700-141385","Station","Alkalinitet",0,0.1327,0.001111,1
"SE634700-141385","Station","Lägsta Syrehalt",0,0.4917,-0.04688,1
"SE634700-141385","Station","pH",0,0.0611,0.005556,1
"SE634700-141385","Station","Siktdjup",1,0.0203,0.03333,1
"SE634700-141385","Station","Totalt organiskt kol",0,0.6495,0.008333,1
"SE634700-141385","Station","Totalkväve",-1,4e-4,-10.62,1
"SE634700-141385","Station","Totalfosfor",-1,0.0216,-0.375,1
"SE639800-143050","Station","Alkalinitet",0,0.483,0.00303,1
"SE639800-143050","Station","Konduktivitet",1,0.0423,0.2829,1
"SE639800-143050","Station","Lägsta Syrehalt",0,0.6249,0.04045,1
"SE639800-143050","Station","Oorganiskt kväve",0,0.0529,-24.98,1
"SE639800-143050","Station","pH",1,0.0059,0.03875,1
"SE639800-143050","Station","Lättillgänglig fosfor",-1,0.0287,-1.174,1
"SE639800-143050","Station","Siktdjup",0,0.7363,0,1
"SE639800-143050","Station","Totalt organiskt kol",0,0.1983,-0.3167,1
"SE639800-143050","Station","Totalkväve",-1,0.0129,-70.25,1
"SE639800-143050","Station","Totalfosfor",0,0.6484,-3.062,1
"SE685335-154605","Station","Alkalinitet",1,1e-4,0.00125,1
"SE685335-154605","Station","Konduktivitet",0,0.6633,-0.002075,1
"SE685335-154605","Station","Lägsta Syrehalt",0,1,-0,1
"SE685335-154605","Station","pH",1,0.0185,0.006535,1
"SE685335-154605","Station","Totalt organiskt kol",0,0.3916,0.0119,1
"SE685335-154605","Station","Totalkväve",0,0.6121,0.7262,1
"SE685335-154605","Station","Totalfosfor",0,0.9573,-0.005952,1
"SE685335-154605","Station","Temperatur - vår",0,0.4868,0.0244,1
"SE624565-141215","Station","Brunhet",1,5e-4,0.01355,1
"SE624565-141215","Station","Alkalinitet",0,0.2389,0.00135,1
"SE624565-141215","Station","Kadmium i vatten",0,0.5054,-1.765e-4,1
"SE624565-141215","Station","Konduktivitet",0,0.88,0.001927,1
"SE624565-141215","Station","Nickel i vatten",0,0.2453,-0.005882,1
"SE624565-141215","Station","Oorganiskt kväve",0,0.9759,0.2167,1
"SE624565-141215","Station","Bly i vatten",0,0.3809,0.007222,1
"SE624565-141215","Station","pH",0,0.9278,0.001247,1
"SE624565-141215","Station","Lättillgänglig fosfor",0,0.9517,0,1
"SE624565-141215","Station","Kisel",1,0.0034,110.2,1
"SE624565-141215","Station","Siktdjup",0,0.1047,-0.01291,1
"SE624565-141215","Station","Sulfat",-1,0,-0.08225,1
"SE624565-141215","Station","Totalt organiskt kol",1,8e-4,0.5335,1
"SE624565-141215","Station","Totalkväve",1,0.0209,14.08,1
"SE624565-141215","Station","Totalfosfor",1,0.0022,0.3663,1
"SE665524-149173","Station","Brunhet",1,0.0163,0.00205,1
"SE665524-149173","Station","Alkalinitet",0,0.985,0,1
"SE665524-149173","Station","Kadmium i vatten",-1,0.002,-7.647e-4,1
"SE665524-149173","Station","Lägsta Syrehalt",0,0.0856,0.05652,1
"SE665524-149173","Station","Oorganiskt kväve",0,0.7713,0.1667,1
"SE665524-149173","Station","Bly i vatten",0,1,-6.25e-4,1
"SE665524-149173","Station","pH",1,0.0251,0.004784,1
"SE665524-149173","Station","Lättillgänglig fosfor",-1,0.0215,-0.09524,1
"SE665524-149173","Station","Kisel",1,1e-4,79.69,1
"SE665524-149173","Station","Siktdjup",-1,0.0318,-0.02381,1
"SE665524-149173","Station","Totalt organiskt kol",1,0.0062,0.07958,1
"SE665524-149173","Station","Totalfosfor",0,0.1182,-0.1012,1
"SE657562-159772","Station","Brunhet",0,0.1611,-0.001444,0
"SE657562-159772","Station","Alkalinitet",0,0.2129,0.003867,0
"SE657562-159772","Station","Lägsta Syrehalt",0,0.1195,0.1157,0
"SE657562-159772","Station","Oorganiskt kväve",0,0.1195,6.762,0
"SE657562-159772","Station","pH",0,0.5334,-0.004867,0
"SE657562-159772","Station","Lättillgänglig fosfor",0,0.0868,0.5119,0
"SE657562-159772","Station","Kisel",0,0.0868,32.83,0
"SE657562-159772","Station","Siktdjup",0,0.8763,0.007937,0
"SE657562-159772","Station","Totalt organiskt kol",-1,0.043,-0.07639,0
"SE657562-159772","Station","Totalkväve",0,0.4363,3.607,0
"SE657562-159772","Station","Totalfosfor",0,0.2758,0.4444,0
"SE632000-138950","Station","Alkalinitet",1,0.006,0.005,1
"SE632000-138950","Station","Lägsta Syrehalt",0,0.1121,-0.1204,1
"SE632000-138950","Station","pH",0,0.1448,0.005263,1
"SE632000-138950","Station","Siktdjup",0,0.223,0.02143,1
"SE632000-138950","Station","Totalt organiskt kol",0,0.7108,-0,1
"SE632000-138950","Station","Totalkväve",-1,0.0091,-8.75,1
"SE632000-138950","Station","Totalfosfor",0,0.6484,-0,1
