"VattenID","Vattenkategori","VariabelID","Trendens signifikans","p-värde","Medianförändring per år","Andel regionala data","Nationell","Typ"
"SE660804-142742","Station","Lättillgänglig fosfor",-1,0.0153,-0.02778,0,0,"Sjö"
"SE660804-142742","Station","Kisel",1,0.0166,10.2,0,0,"Sjö"
"SE660804-142742","Station","Siktdjup",-1,0.0106,-0.02667,0,0,"Sjö"
"SE660804-142742","Station","Sulfat",-1,0,-0.03743,0,0,"Sjö"
"SE660804-142742","Station","Totalt organiskt kol",1,0.0023,0.0402,0,0,"Sjö"
"SE660804-142742","Station","Totalkväve",0,0.1864,-0.7673,0,0,"Sjö"
"SE660804-142742","Station","Totalfosfor",-1,0,-0.1214,0,0,"Sjö"
"SE663590-145380","Station","Brunhet",0,0.0532,-0.001667,1,0,"Sjö"
"SE663590-145380","Station","Alkalinitet",0,0.9117,-0,1,0,"Sjö"
"SE663590-145380","Station","Lägsta Syrehalt",1,0.0175,0.04746,1,0,"Sjö"
"SE663590-145380","Station","Oorganiskt kväve",-1,0.0413,-1.562,1,0,"Sjö"
"SE663590-145380","Station","pH",0,0.1804,0.005,1,0,"Sjö"
"SE663590-145380","Station","Lättillgänglig fosfor",-1,7e-4,-0.05,1,0,"Sjö"
"SE663590-145380","Station","Siktdjup",0,0.0763,-0.02679,1,0,"Sjö"
"SE663590-145380","Station","Totalt organiskt kol",0,0.1493,0.05,1,0,"Sjö"
"SE663590-145380","Station","Totalkväve",0,0.4841,-0.5,1,0,"Sjö"
"SE663590-145380","Station","Totalfosfor",0,0.4156,0,1,0,"Sjö"
"SE654615-157469","Station","Alkalinitet",1,1e-4,0.001641,1,0,"Sjö"
"SE654615-157469","Station","Oorganiskt kväve",-1,0.0497,-2.206,1,0,"Sjö"
"SE654615-157469","Station","pH",1,3e-4,0.0285,1,0,"Sjö"
"SE654615-157469","Station","Lättillgänglig fosfor",-1,7e-4,-0.25,1,0,"Sjö"
"SE654615-157469","Station","Kisel",0,0.745,-0.8929,1,0,"Sjö"
"SE654615-157469","Station","Siktdjup",0,0.7255,-0.008333,1,0,"Sjö"
"SE654615-157469","Station","Totalt organiskt kol",0,0.268,0.02679,1,0,"Sjö"
"SE654615-157469","Station","Totalkväve",0,0.9436,-0,1,0,"Sjö"
"SE654615-157469","Station","Totalfosfor",-1,0.0073,-0.3382,1,0,"Sjö"
"SE662985-166093","Station","Brunhet",0,0.3898,5.625e-4,1,0,"Sjö"
"SE662985-166093","Station","Alkalinitet",0,0.2997,-0.009132,1,0,"Sjö"
"SE662985-166093","Station","Konduktivitet",0,0.2464,0.3419,1,0,"Sjö"
"SE662985-166093","Station","Oorganiskt kväve",0,0.583,0.7071,1,0,"Sjö"
"SE662985-166093","Station","pH",1,0.0278,0.08167,1,0,"Sjö"
"SE662985-166093","Station","Lättillgänglig fosfor",0,0.3214,-0.0385,1,0,"Sjö"
"SE662985-166093","Station","Kisel",0,0.112,75.83,1,0,"Sjö"
"SE662985-166093","Station","Siktdjup",0,0.2175,0.02857,1,0,"Sjö"
"SE662985-166093","Station","Totalt organiskt kol",0,1,-0.005556,1,0,"Sjö"
"SE662985-166093","Station","Totalkväve",1,0.0195,58,1,0,"Sjö"
"SE662985-166093","Station","Totalfosfor",0,0.2997,-1.314,1,0,"Sjö"
"SE642348-137005","Station","Alkalinitet",0,0.65,0.002386,1,0,"Sjö"
"SE642348-137005","Station","Konduktivitet",0,0.6239,-0.015,1,0,"Sjö"
"SE642348-137005","Station","Lägsta Syrehalt",1,0.0034,0.4225,1,0,"Sjö"
"SE642348-137005","Station","pH",0,0.0813,0.02013,1,0,"Sjö"
"SE642348-137005","Station","Totalt organiskt kol",0,0.2381,-0.05278,1,0,"Sjö"
"SE642348-137005","Station","Totalkväve",-1,0.0249,-16.33,1,0,"Sjö"
"SE642348-137005","Station","Totalfosfor",0,0.2624,0.2,1,0,"Sjö"
"SE658545-142370","Station","Brunhet",0,0.4743,-0.0026,1,0,"Sjö"
"SE658545-142370","Station","Alkalinitet",0,0.1157,8.578e-4,1,0,"Sjö"
"SE658545-142370","Station","Lägsta Syrehalt",1,0.0126,0.2177,1,0,"Sjö"
"SE658545-142370","Station","Oorganiskt kväve",0,0.2831,-2.29,1,0,"Sjö"
"SE658545-142370","Station","pH",0,0.0689,0.009434,1,0,"Sjö"
"SE658545-142370","Station","Siktdjup",-1,0.0136,-0.02115,1,0,"Sjö"
"SE658545-142370","Station","Totalt organiskt kol",0,0.862,-0.006039,1,0,"Sjö"
"SE658545-142370","Station","Totalkväve",0,0.0592,-3.232,1,0,"Sjö"
"SE658545-142370","Station","Totalfosfor",0,0.901,0,1,0,"Sjö"
"SE736804-160569","Station","Brunhet",0,0.3327,-6.25e-5,0,0,"Sjö"
"SE736804-160569","Station","Alkalinitet",1,0,0.001083,0,0,"Sjö"
"SE736804-160569","Station","Konduktivitet",0,0.0651,-0.003976,0,0,"Sjö"
"SE736804-160569","Station","Oorganiskt kväve",-1,0.0245,-0.1569,0,0,"Sjö"
"SE736804-160569","Station","pH",0,0.1394,0.002154,0,0,"Sjö"
"SE736804-160569","Station","Lättillgänglig fosfor",-1,0.0016,-0.03391,0,0,"Sjö"
"SE736804-160569","Station","Kisel",1,0.0467,10.19,0,0,"Sjö"
"SE736804-160569","Station","Siktdjup",-1,0.0339,-0.03498,0,0,"Sjö"
"SE736804-160569","Station","Sulfat",-1,0,-0.01042,0,0,"Sjö"
"SE736804-160569","Station","Totalt organiskt kol",0,0.1092,-0.008065,0,0,"Sjö"
"SE736804-160569","Station","Totalkväve",0,0.2925,-0.7429,0,0,"Sjö"
"SE736804-160569","Station","Totalfosfor",-1,0,-0.1318,0,0,"Sjö"
"SE633420-141240","Station","Alkalinitet",0,0.782,0,1,0,"Sjö"
"SE633420-141240","Station","Lägsta Syrehalt",0,0.5725,0.06667,1,0,"Sjö"
"SE633420-141240","Station","pH",0,0.0957,0.01082,1,0,"Sjö"
"SE633420-141240","Station","Siktdjup",0,0.1254,0.02727,1,0,"Sjö"
"SE633420-141240","Station","Totalt organiskt kol",0,1,0,1,0,"Sjö"
"SE633420-141240","Station","Totalkväve",-1,0.0054,-8.571,1,0,"Sjö"
"SE633420-141240","Station","Totalfosfor",0,0.0558,-0.3205,1,0,"Sjö"
"SE637650-128680","Station","Alkalinitet",0,0.055,-0.002192,1,0,"Sjö"
"SE637650-128680","Station","Konduktivitet",0,0.3145,-0.01998,1,0,"Sjö"
"SE637650-128680","Station","Lägsta Syrehalt",0,0.3583,0.06125,1,0,"Sjö"
"SE637650-128680","Station","pH",1,0.035,0.008162,1,0,"Sjö"
"SE637650-128680","Station","Siktdjup",0,0.8818,-0.0119,1,0,"Sjö"
"SE637650-128680","Station","Totalkväve",-1,0.0015,-6.833,1,0,"Sjö"
"SE637650-128680","Station","Totalfosfor",0,0.4359,-0.05062,1,0,"Sjö"
"SE637650-128680","Station","Temperatur - vår",0,0.1733,0.1861,1,0,"Sjö"
"SE726381-152328","Station","Brunhet",1,0.0428,1.2e-4,1,0,"Sjö"
"SE726381-152328","Station","Alkalinitet",1,0,6.333e-4,1,0,"Sjö"
"SE726381-152328","Station","Konduktivitet",-1,0.002,-0.005694,1,0,"Sjö"
"SE726381-152328","Station","Oorganiskt kväve",0,0.0644,-0.2188,1,0,"Sjö"
"SE726381-152328","Station","pH",0,0.8406,-4.567e-4,1,0,"Sjö"
"SE726381-152328","Station","Lättillgänglig fosfor",-1,0.0092,-0.01724,1,0,"Sjö"
"SE726381-152328","Station","Kisel",0,0.0543,4.306,1,0,"Sjö"
"SE726381-152328","Station","Siktdjup",0,0.112,0.05083,1,0,"Sjö"
"SE726381-152328","Station","Sulfat",-1,0,-0.01014,1,0,"Sjö"
"SE726381-152328","Station","Totalt organiskt kol",0,0.1304,-0.01667,1,0,"Sjö"
"SE726381-152328","Station","Totalkväve",0,0.0758,-2.16,1,0,"Sjö"
"SE726381-152328","Station","Totalfosfor",-1,0.0102,-0.08824,1,0,"Sjö"
"SE635334-135239","Station","Brunhet",0,0.6534,-0.001333,1,0,"Sjö"
"SE635334-135239","Station","Alkalinitet",0,0.0737,-0.00383,1,0,"Sjö"
"SE635334-135239","Station","Konduktivitet",-1,0.0125,-0.04222,1,0,"Sjö"
"SE635334-135239","Station","Lägsta Syrehalt",0,0.1309,-0.08797,1,0,"Sjö"
"SE635334-135239","Station","Oorganiskt kväve",-1,0.0169,-5.533,1,0,"Sjö"
"SE635334-135239","Station","pH",0,0.344,0.004421,1,0,"Sjö"
"SE635334-135239","Station","Siktdjup",1,0.0187,0.05313,1,0,"Sjö"
"SE635334-135239","Station","Totalt organiskt kol",0,0.4523,0.03159,1,0,"Sjö"
"SE635334-135239","Station","Totalkväve",0,0.1152,-4.444,1,0,"Sjö"
"SE635334-135239","Station","Totalfosfor",0,0.138,-0.1,1,0,"Sjö"
"SE660685-154245","Station","Brunhet",0,0.2758,-0.004187,1,0,"Sjö"
"SE660685-154245","Station","Alkalinitet",0,0.3731,-0.003437,1,0,"Sjö"
"SE660685-154245","Station","Konduktivitet",0,0.181,0.05,1,0,"Sjö"
"SE660685-154245","Station","Lägsta Syrehalt",0,0.4273,0.15,1,0,"Sjö"
"SE660685-154245","Station","Oorganiskt kväve",0,0.235,-4.75,1,0,"Sjö"
"SE660685-154245","Station","pH",0,0.5526,-0.003481,1,0,"Sjö"
"SE660685-154245","Station","Lättillgänglig fosfor",-1,0.0152,-0.5094,1,0,"Sjö"
"SE660685-154245","Station","Kisel",0,1,10.42,1,0,"Sjö"
"SE660685-154245","Station","Siktdjup",0,0.5526,0.005417,1,0,"Sjö"
"SE660685-154245","Station","Totalt organiskt kol",0,0.3731,-0.10780000000000001,1,0,"Sjö"
"SE660685-154245","Station","Totalkväve",0,0.1124,-8.182,1,0,"Sjö"
"SE660685-154245","Station","Totalfosfor",0,0.3996,-0.3194,1,0,"Sjö"
"SE660685-154245","Station","Temperatur - vår",0,0.4874,0.1,1,0,"Sjö"
"SE659865-154240","Station","Siktdjup",0,0.8815,-7.576e-4,1,0,"Sjö"
"SE659865-154240","Station","Temperatur - vår",0,0.5112,0.15,1,0,"Sjö"
"SE660350-154285","Station","Brunhet",0,0.4743,-0.003769,1,0,"Sjö"
"SE660350-154285","Station","Alkalinitet",0,0.5829,-0.00125,1,0,"Sjö"
"SE660350-154285","Station","Konduktivitet",0,0.3244,0.08875,1,0,"Sjö"
"SE660350-154285","Station","Lägsta Syrehalt",0,0.1499,-0.3913,1,0,"Sjö"
"SE660350-154285","Station","Oorganiskt kväve",0,0.1005,-9.656,1,0,"Sjö"
"SE660350-154285","Station","pH",0,0.9128,-4.872e-4,1,0,"Sjö"
"SE660350-154285","Station","Lättillgänglig fosfor",-1,0.0062,-0.5917,1,0,"Sjö"
"SE660350-154285","Station","Kisel",0,0.7205,-12.5,1,0,"Sjö"
"SE660350-154285","Station","Siktdjup",0,0.7011,-0.01042,1,0,"Sjö"
"SE660350-154285","Station","Totalt organiskt kol",0,0.1118,-0.1511,1,0,"Sjö"
"SE660350-154285","Station","Totalkväve",-1,0.0044,-8.438,1,0,"Sjö"
"SE660350-154285","Station","Totalfosfor",0,0.2496,-0.3929,1,0,"Sjö"
"SE206281-501994","Station","Brunhet",0,0.2997,-0.002,1,0,"Sjö"
"SE206281-501994","Station","Alkalinitet",0,0.2979,0.00145,1,0,"Sjö"
"SE206281-501994","Station","Konduktivitet",0,0.6693,0.02639,1,0,"Sjö"
"SE206281-501994","Station","Oorganiskt kväve",0,0.7138,0.09821,1,0,"Sjö"
"SE206281-501994","Station","pH",0,0.1787,-0.01533,1,0,"Sjö"
"SE206281-501994","Station","Lättillgänglig fosfor",-1,0.036,-0.05278,1,0,"Sjö"
"SE206281-501994","Station","Kisel",0,0.8059,-3.393,1,0,"Sjö"
"SE206281-501994","Station","Siktdjup",0,0.6296,0.0225,1,0,"Sjö"
"SE206281-501994","Station","Totalt organiskt kol",-1,0.0013,-0.1732,1,0,"Sjö"
"SE206281-501994","Station","Totalkväve",0,0.2831,-2,1,0,"Sjö"
"SE206281-501994","Station","Totalfosfor",0,0.2198,-0.1438,1,0,"Sjö"
"SE651196-137852","Station","Temperatur - vår",,,,0,0,"Sjö"
"SE651196-137852","Station","Brunhet",0,0.7178,-3.02e-5,1,0,"Sjö"
"SE651196-137852","Station","Alkalinitet",1,0,0.003764,1,0,"Sjö"
"SE651196-137852","Station","Konduktivitet",-1,0,-0.04521,1,0,"Sjö"
"SE651196-137852","Station","Lägsta Syrehalt",0,0.10780000000000001,0.0135,1,0,"Sjö"
"SE651196-137852","Station","Oorganiskt kväve",-1,0,-5.829,1,0,"Sjö"
"SE651196-137852","Station","pH",1,0.0024,0.002933,1,0,"Sjö"
"SE651196-137852","Station","Lättillgänglig fosfor",-1,0.0046,-0.03653,1,0,"Sjö"
"SE651196-137852","Station","Kisel",1,1e-4,10.15,1,0,"Sjö"
"SE651196-137852","Station","Siktdjup",-1,0.0031,-0.01615,1,0,"Sjö"
"SE651196-137852","Station","Sulfat",-1,0,-0.07671,1,0,"Sjö"
"SE651196-137852","Station","Totalt organiskt kol",1,0.0467,0.01377,1,0,"Sjö"
"SE651196-137852","Station","Totalkväve",-1,0,-9.867,1,0,"Sjö"
"SE651196-137852","Station","Totalfosfor",-1,0,-0.1266,1,0,"Sjö"
"SE651196-137852","Station","Temperatur - vår",0,0.4034,0.02,1,0,"Sjö"
"SE651817-138798","Station","Temperatur - vår",,,,0,0,"Sjö"
"SE651817-138798","Station","Brunhet",0,0.4629,-1.05e-4,1,0,"Sjö"
"SE651817-138798","Station","Alkalinitet",1,0,0.00344,1,0,"Sjö"
"SE651817-138798","Station","Konduktivitet",-1,0,-0.04825,1,0,"Sjö"
"SE651817-138798","Station","Lägsta Syrehalt",0,0.2167,0.01342,1,0,"Sjö"
"SE651817-138798","Station","Oorganiskt kväve",-1,0,-6.406,1,0,"Sjö"
"SE651817-138798","Station","pH",1,0.003,0.002594,1,0,"Sjö"
"SE651817-138798","Station","Lättillgänglig fosfor",0,0.11,-0.02485,1,0,"Sjö"
"SE651817-138798","Station","Kisel",1,0.0012,11.12,1,0,"Sjö"
"SE651817-138798","Station","Siktdjup",-1,0.0097,-0.01285,1,0,"Sjö"
"SE651817-138798","Station","Sulfat",-1,0,-0.07395,1,0,"Sjö"
"SE651817-138798","Station","Totalt organiskt kol",0,0.2272,0.01111,1,0,"Sjö"
"SE651817-138798","Station","Totalkväve",-1,0,-11.3,1,0,"Sjö"
"SE651817-138798","Station","Totalfosfor",-1,3e-4,-0.1111,1,0,"Sjö"
"SE651817-138798","Station","Temperatur - vår",0,0.0901,0.05,1,0,"Sjö"
"SE665654-149206","Station","Brunhet",1,5e-4,5.833e-4,0,0,"Sjö"
"SE665654-149206","Station","Alkalinitet",1,0,9.286e-4,0,0,"Sjö"
"SE665654-149206","Station","Konduktivitet",-1,0,-0.0249,0,0,"Sjö"
"SE665654-149206","Station","Oorganiskt kväve",1,0,1.143,0,0,"Sjö"
"SE665654-149206","Station","pH",0,0.4829,-0.001106,0,0,"Sjö"
"SE665654-149206","Station","Lättillgänglig fosfor",0,0.5528,0.009804,0,0,"Sjö"
"SE665654-149206","Station","Kisel",0,0.4605,6.812,0,0,"Sjö"
"SE665654-149206","Station","Siktdjup",0,0.1311,0.0128,0,0,"Sjö"
"SE665654-149206","Station","Sulfat",-1,0,-0.05129,0,0,"Sjö"
"SE665654-149206","Station","Totalt organiskt kol",1,0,0.06377,0,0,"Sjö"
"SE665654-149206","Station","Totalkväve",1,0.0035,2.275,0,0,"Sjö"
"SE665654-149206","Station","Totalfosfor",0,0.8559,0.006667,0,0,"Sjö"
"SE656310-160034","Station","Brunhet",0,0.9208,-0,1,0,"Sjö"
"SE656310-160034","Station","Alkalinitet",1,0.0478,0.01025,1,0,"Sjö"
"SE656310-160034","Station","Konduktivitet",0,0.1236,0.1667,1,0,"Sjö"
"SE656310-160034","Station","Oorganiskt kväve",0,0.3719,0.25,1,0,"Sjö"
"SE656310-160034","Station","pH",0,0.235,0.01667,1,0,"Sjö"
"SE656310-160034","Station","Lättillgänglig fosfor",-1,0.0012,-0.3889,1,0,"Sjö"
"SE656310-160034","Station","Kisel",0,0.7665,-18.89,1,0,"Sjö"
"SE656310-160034","Station","Siktdjup",0,0.0975,-0.03333,1,0,"Sjö"
"SE656310-160034","Station","Sulfat",-1,0.02,-0.1717,1,0,"Sjö"
"SE656310-160034","Station","Totalt organiskt kol",1,0.0422,0.175,1,0,"Sjö"
"SE656310-160034","Station","Totalkväve",0,0.0617,27.71,1,0,"Sjö"
"SE656310-160034","Station","Totalfosfor",0,0.6915,0.2,1,0,"Sjö"
"SE652877-132735","Station","Brunhet",-1,0.0293,-8.571e-4,0,0,"Sjö"
"SE652877-132735","Station","Alkalinitet",1,0.0031,9.167e-4,0,0,"Sjö"
"SE652877-132735","Station","Konduktivitet",0,0.3502,-0.01583,0,0,"Sjö"
"SE652877-132735","Station","Lägsta Syrehalt",0,0.2129,-0.1667,0,0,"Sjö"
"SE652877-132735","Station","Oorganiskt kväve",-1,0.0011,-4.438,0,0,"Sjö"
"SE652877-132735","Station","pH",0,0.8763,-0.004802,0,0,"Sjö"
"SE652877-132735","Station","Lättillgänglig fosfor",0,0.3473,-0.05556,0,0,"Sjö"
"SE652877-132735","Station","Kisel",0,0.0617,-17.78,0,0,"Sjö"
"SE652877-132735","Station","Siktdjup",-1,0.0081,-0.1319,0,0,"Sjö"
"SE652877-132735","Station","Totalt organiskt kol",-1,0.0155,-0.04583,0,0,"Sjö"
"SE652877-132735","Station","Totalkväve",-1,0.0051,-10.05,0,0,"Sjö"
"SE652877-132735","Station","Totalfosfor",0,1,-0.003333,0,0,"Sjö"
"SE652877-132735","Station","Temperatur - vår",0,0.4743,-0.1778,0,0,"Sjö"
"SE718284-148654","Station","Brunhet",0,0.1474,3.736e-4,1,0,"Sjö"
"SE718284-148654","Station","Alkalinitet",0,0.8983,-2.222e-5,1,0,"Sjö"
"SE718284-148654","Station","Konduktivitet",-1,0.0024,-0.01186,1,0,"Sjö"
"SE718284-148654","Station","Oorganiskt kväve",-1,3e-4,-0.4688,1,0,"Sjö"
"SE718284-148654","Station","pH",0,0.3486,0.002234,1,0,"Sjö"
"SE718284-148654","Station","Lättillgänglig fosfor",-1,0.0077,-0.04545,1,0,"Sjö"
"SE718284-148654","Station","Kisel",0,0.9773,2.274e-13,1,0,"Sjö"
"SE718284-148654","Station","Sulfat",-1,0,-0.0124,1,0,"Sjö"
"SE718284-148654","Station","Totalt organiskt kol",0,0.4859,0.008889,1,0,"Sjö"
"SE718284-148654","Station","Totalkväve",-1,0.0068,-3.15,1,0,"Sjö"
"SE718284-148654","Station","Totalfosfor",-1,0,-0.1548,1,0,"Sjö"
"SE718284-148654","Station","Temperatur - vår",0,0.6605,-0.07778,1,0,"Sjö"
"SE737363-183086","Station","Brunhet",0,0.5371,-0.001323,1,0,"Sjö"
"SE737363-183086","Station","Alkalinitet",0,0.3037,-8.889e-4,1,0,"Sjö"
"SE737363-183086","Station","Kadmium i vatten",0,0.1238,-8.333e-4,1,0,"Sjö"
"SE737363-183086","Station","Konduktivitet",0,0.1148,-0.02423,1,0,"Sjö"
"SE737363-183086","Station","Nickel i vatten",0,0.0835,-0.006,1,0,"Sjö"
"SE737363-183086","Station","Oorganiskt kväve",0,0.1926,-2.442,1,0,"Sjö"
"SE737363-183086","Station","Bly i vatten",-1,0.0019,-0.01303,1,0,"Sjö"
"SE737363-183086","Station","pH",0,0.6312,0.008889,1,0,"Sjö"
"SE737363-183086","Station","Lättillgänglig fosfor",0,0.53,0.09167,1,0,"Sjö"
"SE737363-183086","Station","Kisel",1,0.0018,206.7,1,0,"Sjö"
"SE737363-183086","Station","Totalt organiskt kol",0,0.5371,-0.05,1,0,"Sjö"
"SE737363-183086","Station","Totalkväve",0,0.1524,-11.3,1,0,"Sjö"
"SE737363-183086","Station","Totalfosfor",0,0.216,-0.3838,1,0,"Sjö"
"SE642320-130020","Station","Lägsta Syrehalt",0,0.3232,-0.07778,1,0,"Sjö"
"SE642320-130020","Station","Siktdjup",-1,0.0092,-0.05946,1,0,"Sjö"
"SE642320-130020","Station","Totalt organiskt kol",0,0.3711,-0.1033,1,0,"Sjö"
"SE642320-130020","Station","Totalfosfor",0,0.23,0.1106,1,0,"Sjö"
"SE628535-140170","Station","Alkalinitet",-1,0.0234,-0.001625,1,0,"Sjö"
"SE628535-140170","Station","Lägsta Syrehalt",-1,0.0092,-0.1038,1,0,"Sjö"
"SE628535-140170","Station","pH",0,0.1309,-0.009267,1,0,"Sjö"
"SE628535-140170","Station","Lättillgänglig fosfor",0,0.314,-0.04699,1,0,"Sjö"
"SE628535-140170","Station","Siktdjup",-1,0.0085,-0.02454,1,0,"Sjö"
"SE628535-140170","Station","Totalt organiskt kol",0,0.0695,0.2919,1,0,"Sjö"
"SE628535-140170","Station","Totalkväve",0,0.5063,4.708,1,0,"Sjö"
"SE628535-140170","Station","Totalfosfor",0,0.5252,-0.08594,1,0,"Sjö"
"SE628535-140170","Station","Temperatur - vår",0,0.3711,-0.1455,1,0,"Sjö"
"SE657730-142850","Station","Brunhet",-1,0.0389,-0.004688,1,0,"Sjö"
"SE657730-142850","Station","Alkalinitet",1,0.003,8.333e-4,1,0,"Sjö"
"SE657730-142850","Station","Lägsta Syrehalt",0,0.1277,0.03333,1,0,"Sjö"
"SE657730-142850","Station","Oorganiskt kväve",-1,0.0309,-3.771,1,0,"Sjö"
"SE657730-142850","Station","pH",1,1e-4,0.006496,1,0,"Sjö"
"SE657730-142850","Station","Siktdjup",-1,0.0047,-0.01875,1,0,"Sjö"
"SE657730-142850","Station","Totalt organiskt kol",1,0.0309,0.05,1,0,"Sjö"
"SE657730-142850","Station","Totalkväve",-1,0,-7.059,1,0,"Sjö"
"SE657730-142850","Station","Totalfosfor",-1,0,-0.25,1,0,"Sjö"
"SE642220-138595","Station","Brunhet",0,0.7555,-0.001333,1,0,"Sjö"
"SE642220-138595","Station","Alkalinitet",0,0.1454,0.00125,1,0,"Sjö"
"SE642220-138595","Station","Lägsta Syrehalt",0,0.3637,0.00767,1,0,"Sjö"
"SE642220-138595","Station","Oorganiskt kväve",0,0.4133,1.088,1,0,"Sjö"
"SE642220-138595","Station","pH",0,0.4279,0.004495,1,0,"Sjö"
"SE642220-138595","Station","Siktdjup",0,0.0586,-0.05769,1,0,"Sjö"
"SE642220-138595","Station","Totalt organiskt kol",0,0.0723,-0.05469,1,0,"Sjö"
"SE642220-138595","Station","Totalkväve",0,0.2559,-2.879,1,0,"Sjö"
"SE642220-138595","Station","Totalfosfor",0,0.0767,0.15,1,0,"Sjö"
"SE640670-140210","Station","Alkalinitet",1,0.0231,0.004375,1,0,"Sjö"
"SE640670-140210","Station","Konduktivitet",0,0.2345,0.06439,1,0,"Sjö"
"SE640670-140210","Station","Lägsta Syrehalt",-1,0.0161,-0.01667,1,0,"Sjö"
"SE640670-140210","Station","Oorganiskt kväve",0,0.7917,1.168,1,0,"Sjö"
"SE640670-140210","Station","pH",1,0.0013,0.01335,1,0,"Sjö"
"SE640670-140210","Station","Lättillgänglig fosfor",0,0.9579,-0.008102,1,0,"Sjö"
"SE640670-140210","Station","Siktdjup",-1,0.0475,-0.01701,1,0,"Sjö"
"SE640670-140210","Station","Totalt organiskt kol",0,0.6726,0.01667,1,0,"Sjö"
"SE640670-140210","Station","Totalkväve",1,0.0015,28.33,1,0,"Sjö"
"SE640670-140210","Station","Totalfosfor",1,0.0015,0.3824,1,0,"Sjö"
"SE640670-140210","Station","Temperatur - vår",0,1,-0,1,0,"Sjö"
"SE686115-155095","Station","Alkalinitet",1,1e-4,0.001157,1,0,"Sjö"
"SE686115-155095","Station","Konduktivitet",-1,0.0166,-0.007735,1,0,"Sjö"
"SE686115-155095","Station","Lägsta Syrehalt",0,0.6168,-0.01,1,0,"Sjö"
"SE686115-155095","Station","pH",1,0.0152,0.005906,1,0,"Sjö"
"SE686115-155095","Station","Totalt organiskt kol",0,0.4752,0.009091,1,0,"Sjö"
"SE686115-155095","Station","Totalkväve",0,0.4941,-0.8333,1,0,"Sjö"
"SE686115-155095","Station","Totalfosfor",0,0.6544,0.02778,1,0,"Sjö"
"SE686115-155095","Station","Temperatur - vår",0,0.5862,0.02614,1,0,"Sjö"
"SE666743-148287","Station","Brunhet",1,0.0212,0.002752,1,0,"Sjö"
"SE666743-148287","Station","Alkalinitet",0,0.2442,5.528e-4,1,0,"Sjö"
"SE666743-148287","Station","Kadmium i vatten",-1,8e-4,-9e-4,1,0,"Sjö"
"SE666743-148287","Station","Lägsta Syrehalt",0,0.0574,0.03333,1,0,"Sjö"
"SE666743-148287","Station","Oorganiskt kväve",1,0.0369,1.882,1,0,"Sjö"
"SE666743-148287","Station","Bly i vatten",0,0.5085,0.0025,1,0,"Sjö"
"SE666743-148287","Station","pH",1,0.0127,0.006525,1,0,"Sjö"
"SE666743-148287","Station","Lättillgänglig fosfor",-1,0.0106,-0.08333,1,0,"Sjö"
"SE666743-148287","Station","Kisel",1,1e-4,80.52,1,0,"Sjö"
"SE666743-148287","Station","Siktdjup",0,0.055,-0.02222,1,0,"Sjö"
"SE666743-148287","Station","Totalt organiskt kol",1,1e-4,0.112,1,0,"Sjö"
"SE666743-148287","Station","Totalfosfor",0,0.062,0.09233,1,0,"Sjö"
"SE656206-159170","Station","Brunhet",0,0.856,2.083e-5,0,0,"Sjö"
"SE656206-159170","Station","Alkalinitet",1,0,0.001449,0,0,"Sjö"
"SE656206-159170","Station","Konduktivitet",-1,0,-0.02,0,0,"Sjö"
"SE656206-159170","Station","Oorganiskt kväve",0,0.4317,0.1912,0,0,"Sjö"
"SE656206-159170","Station","pH",,0.05,0.003646,0,0,"Sjö"
"SE656206-159170","Station","Lättillgänglig fosfor",0,0.091,-0.02273,0,0,"Sjö"
"SE656206-159170","Station","Kisel",1,0.0118,5.172,0,0,"Sjö"
"SE656206-159170","Station","Siktdjup",-1,0.0419,-0.04545,0,0,"Sjö"
"SE656206-159170","Station","Sulfat",-1,0,-0.05148,0,0,"Sjö"
"SE656206-159170","Station","Totalt organiskt kol",0,0.4598,0.008333,0,0,"Sjö"
"SE656206-159170","Station","Totalkväve",-1,0.0341,-2.067,0,0,"Sjö"
"SE656206-159170","Station","Totalfosfor",0,0.0589,-0.07333,0,0,"Sjö"
"SE651275-150350","Station","Brunhet",0,0.4982,-5e-4,1,0,"Sjö"
"SE651275-150350","Station","Alkalinitet",1,2e-4,0.001429,1,0,"Sjö"
"SE651275-150350","Station","Lägsta Syrehalt",0,0.2495,-0.007692,1,0,"Sjö"
"SE651275-150350","Station","Oorganiskt kväve",-1,0,-4.773,1,0,"Sjö"
"SE651275-150350","Station","pH",1,1e-4,0.01286,1,0,"Sjö"
"SE651275-150350","Station","Siktdjup",0,0.8007,-0.003333,1,0,"Sjö"
"SE651275-150350","Station","Totalt organiskt kol",0,0.089,0.045,1,0,"Sjö"
"SE651275-150350","Station","Totalkväve",0,0.5527,-1.02,1,0,"Sjö"
"SE651275-150350","Station","Totalfosfor",0,0.234,-0.09375,1,0,"Sjö"
"SE664765-165855","Station","Brunhet",0,0.3601,-0.002325,1,0,"Sjö"
"SE664765-165855","Station","Alkalinitet",0,0.2001,0.02035,1,0,"Sjö"
"SE664765-165855","Station","Konduktivitet",1,0.0169,0.5918,1,0,"Sjö"
"SE664765-165855","Station","Oorganiskt kväve",0,0.0966,1.194,1,0,"Sjö"
"SE664765-165855","Station","pH",0,0.5022,0.0446,1,0,"Sjö"
